Year,indicador-disponível,objectivo,meta,indicador,sériedescrição,província,sexo,idade,área-de-residência,nível-de-educação,ocupação,deficiência,composição-composta,quintil,unit,scale,Value
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,F,_T,_T,_T,_T,_T,_T,_T,Percent,1,53.8
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,M,_T,_T,_T,_T,_T,_T,_T,Percent,1,53.2
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,53.5
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,ISCO88_1,_T,_T,_T,Percent,1,10.2
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,TU,_T,_T,_T,Percent,1,19.1
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,TNU,_T,_T,_T,Percent,1,17.3
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,ISCO68_2,_T,_T,_T,Percent,1,14.0
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,ONA,_T,_T,_T,Percent,1,41.1
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,ISCO08_7,_T,_T,_T,Percent,1,57.4
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,PC,_T,_T,_T,Percent,1,36.9
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,PS,_T,_T,_T,Percent,1,38.7
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,ED,_T,_T,_T,Percent,1,45.4
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,C,_T,_T,_T,Percent,1,62.0
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,ISCO68_6,_T,_T,_T,Percent,1,55.8
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,_T,_T,OO,_T,_T,_T,Percent,1,49.7
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,U,_T,_T,_T,_T,_T,Percent,1,43.1
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,_T,R,_T,_T,_T,_T,_T,Percent,1,58.3
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y0T4,_T,_T,_T,_T,_T,_T,Percent,1,60.4
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y5T9,_T,_T,_T,_T,_T,_T,Percent,1,60.8
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y10T14,_T,_T,_T,_T,_T,_T,Percent,1,57.7
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y15T19,_T,_T,_T,_T,_T,_T,Percent,1,49.5
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y20T24,_T,_T,_T,_T,_T,_T,Percent,1,43.5
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y25T29,_T,_T,_T,_T,_T,_T,Percent,1,45.2
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y30T34,_T,_T,_T,_T,_T,_T,Percent,1,48.8
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y35T39,_T,_T,_T,_T,_T,_T,Percent,1,51.2
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y40T44,_T,_T,_T,_T,_T,_T,Percent,1,51.4
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y45T49,_T,_T,_T,_T,_T,_T,Percent,1,47.3
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y50T54,_T,_T,_T,_T,_T,_T,Percent,1,43.9
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y55T59,_T,_T,_T,_T,_T,_T,Percent,1,44.9
2015,G,1,1.1,1.1.1,SI_POV_DAY1,508,_T,Y_GE60,_T,_T,_T,_T,_T,_T,Percent,1,47.8
