Year,indicador-disponível,objectivo,meta,indicador,sériedescrição,província,sexo,idade,área-de-residência,nível-de-educação,ocupação,deficiência,composição-composta,quintil,unit,scale,Value
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,508,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,18.1
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,508,_T,_T,U,_T,_T,_T,_T,_T,Percent,1,46.2
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,508,_T,_T,R,_T,_T,_T,_T,_T,Percent,1,5.8
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,MZ-A,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,8.6
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,MZ-P,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,8.9
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,MZ-N,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,9.6
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,MZ-Q,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,5.8
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,MZ-T,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,10.3
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,MZ-B,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,16.6
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,MZ-S,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,21.3
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,MZ-I,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,18.0
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,MZ-G,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,26.6
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,MZ-L,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,47.8
2007,G,6,6.2,6.2.1,SH_SAN_SAFE,MZ6,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,83.3
