Year,indicador-disponível,objectivo,meta,indicador,sériedescrição,província,sexo,idade,área-de-residência,nível-de-educação,ocupação,deficiência,composição-composta,quintil,unit,scale,Value
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,F,_T,_T,_T,_T,_T,_T,_T,Percent,1,46.4
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,M,_T,_T,_T,_T,_T,_T,_T,Percent,1,45.8
2009,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,51.7
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,ISCO88_1,_T,_T,_T,Percent,1,10.0
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,TU,_T,_T,_T,Percent,1,16.6
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,TNU,_T,_T,_T,Percent,1,14.2
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,ISCO68_2,_T,_T,_T,Percent,1,10.8
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,ONA,_T,_T,_T,Percent,1,35.1
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,ISCO08_7,_T,_T,_T,Percent,1,57.0
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,PC,_T,_T,_T,Percent,1,32.0
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,PS,_T,_T,_T,Percent,1,32.8
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,ED,_T,_T,_T,Percent,1,39.9
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,C,_T,_T,_T,Percent,1,54.7
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,ISCO68_6,_T,_T,_T,Percent,1,47.3
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,_T,_T,OO,_T,_T,_T,Percent,1,43.4
2009,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,U,_T,_T,_T,_T,_T,Percent,1,46.8
2009,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,_T,R,_T,_T,_T,_T,_T,Percent,1,53.8
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y0T4,_T,_T,_T,_T,_T,_T,Percent,1,52.4
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y5T9,_T,_T,_T,_T,_T,_T,Percent,1,52.8
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y10T14,_T,_T,_T,_T,_T,_T,Percent,1,50.3
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y15T19,_T,_T,_T,_T,_T,_T,Percent,1,42.3
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y20T24,_T,_T,_T,_T,_T,_T,Percent,1,36.7
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y25T29,_T,_T,_T,_T,_T,_T,Percent,1,38.5
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y30T34,_T,_T,_T,_T,_T,_T,Percent,1,41.8
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y35T39,_T,_T,_T,_T,_T,_T,Percent,1,43.8
2015,G,1,1.2,1.2.1,SI_POV_NAHC,508,_T,Y40T44,_T,_T,_T,_T,_T,_T,Percent,1,44.2
