Year,indicador-disponível,objectivo,meta,indicador,sériedescrição,província,sexo,idade,área-de-residência,nível-de-educação,ocupação,deficiência,composição-composta,quintil,unit,scale,Value
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,508,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,28.3
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,508,_T,_T,U,_T,_T,_T,_T,_T,Percent,1,41.0
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,508,_T,_T,R,_T,_T,_T,_T,_T,Percent,1,20.5
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,MZ-A,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,28.8
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,MZ-P,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,19.5
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,MZ-N,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,16.8
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,MZ-Q,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,11.7
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,MZ-T,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,36.3
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,MZ-B,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,29.2
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,MZ-S,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,22.0
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,MZ-I,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,25.5
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,MZ-G,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,33.6
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,MZ-L,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,51.0
2011,G,3,3.7,3.7.1,SH_FPL_MTMM,MZ6,_T,_T,_T,_T,_T,_T,_T,_T,Percent,1,54.2
