Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ប្រទេសកម្ពុជា,ចំនួន,2020,47375
2016,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ប្រទេសកម្ពុជា,ចំនួន,2020,52274
2017,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ប្រទេសកម្ពុជា,ចំនួន,2020,54092
2018,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ប្រទេសកម្ពុជា,ចំនួន,2020,55702
2019,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ប្រទេសកម្ពុជា,ចំនួន,2020,57282
2020,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,ប្រទេសកម្ពុជា,ចំនួន,2020,58762
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,បន្ទាយមានជ័យ,ចំនួន,2014,1192
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,បាត់ដំបង,ចំនួន,2014,2711
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,កំពង់ចាម,ចំនួន,2014,4644
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,កំពង់ឆ្នាំង,ចំនួន,2014,1325
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,កំពង់ស្ពឺ,ចំនួន,2014,1743
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,កំពង់ធំ,ចំនួន,2014,1732
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,កំពត,ចំនួន,2014,1889
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,កណ្តាល,ចំនួន,2014,3705
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,កែប,ចំនួន,2014,242
2014,តម្លៃធម្មតា,ឯកតា,ទិន្នន័យប្រទេស,MoSVY_National Fund for Veterans_2015,ប្រចាំឆ្នាំ,ជាតិ,១០.៤.១ និវត្តជននិងជនបាត់បង់សម្បទាវិជ្ជាជីវៈ,កោះកុង,ចំនួន,2014,230
