Year,indicador-disponível,objectivo,meta,indicador,sériedescrição,província,sexo,idade,área-de-residência,nível-de-educação,ocupação,deficiência,composição-composta,quintil,unit,scale,Value
2011,G,16,16.9,16.9.1,SG_REG_BRTH,508,F,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,47.9
2011,G,16,16.9,16.9.1,SG_REG_BRTH,508,M,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,47.8
2011,G,16,16.9,16.9.1,SG_REG_BRTH,508,_T,_T,_T,_T,_T,_T,_T,Q1,por milhão de habitantes,1,42.3
2011,G,16,16.9,16.9.1,SG_REG_BRTH,508,_T,_T,_T,_T,_T,_T,_T,Q2,por milhão de habitantes,1,43.1
2011,G,16,16.9,16.9.1,SG_REG_BRTH,508,_T,_T,_T,_T,_T,_T,_T,Q3,por milhão de habitantes,1,47.8
2011,G,16,16.9,16.9.1,SG_REG_BRTH,508,_T,_T,_T,_T,_T,_T,_T,Q4,por milhão de habitantes,1,50.2
2011,G,16,16.9,16.9.1,SG_REG_BRTH,508,_T,_T,_T,_T,_T,_T,_T,Q5,por milhão de habitantes,1,60.2
2011,G,16,16.9,16.9.1,SG_REG_BRTH,508,_T,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,47.9
2011,G,16,16.9,16.9.1,SG_REG_BRTH,508,_T,_T,U,_T,_T,_T,_T,_T,por milhão de habitantes,1,50.6
2011,G,16,16.9,16.9.1,SG_REG_BRTH,508,_T,_T,R,_T,_T,_T,_T,_T,por milhão de habitantes,1,46.8
2011,G,16,16.9,16.9.1,SG_REG_BRTH,508,_T,Y0T2,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,35.2
2011,G,16,16.9,16.9.1,SG_REG_BRTH,508,_T,Y2T4,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,56.5
2011,G,16,16.9,16.9.1,SG_REG_BRTH,MZ-A,_T,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,35.1
2011,G,16,16.9,16.9.1,SG_REG_BRTH,MZ-P,_T,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,43.6
2011,G,16,16.9,16.9.1,SG_REG_BRTH,MZ-N,_T,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,59.0
2011,G,16,16.9,16.9.1,SG_REG_BRTH,MZ-Q,_T,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,26.8
2011,G,16,16.9,16.9.1,SG_REG_BRTH,MZ-T,_T,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,76.3
2011,G,16,16.9,16.9.1,SG_REG_BRTH,MZ-B,_T,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,67.1
2011,G,16,16.9,16.9.1,SG_REG_BRTH,MZ-S,_T,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,40.2
2011,G,16,16.9,16.9.1,SG_REG_BRTH,MZ-I,_T,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,43.2
2011,G,16,16.9,16.9.1,SG_REG_BRTH,MZ-G,_T,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,31.2
2011,G,16,16.9,16.9.1,SG_REG_BRTH,MZ-L,_T,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,57.3
2011,G,16,16.9,16.9.1,SG_REG_BRTH,MZ6,_T,_T,_T,_T,_T,_T,_T,_T,por milhão de habitantes,1,54.8
